"name","lon","lat"
"Frankel Estate",103.9184052,1.3168882
"Goodwood Residence",103.8357624,1.3153018
"Haig 162",103.8987887,1.3062813
"Hertford Collection",103.848945,1.3133639
"Hundred Trees",103.7587168,1.3150261
"iSuites @ Palm",103.8784103,1.3613827
"Jool Suites",103.8550069,1.315246
"Killiney 118",103.8385471,1.2980407
"Kuie Pong Loft",103.8259281,1.3192176
"L'Viv",103.8408443,1.3152958
"Leicester Suites",103.8670419,1.3303274
"Loft @ Rangoon",103.853716,1.314989
"Loft @ Stevens",103.825944,1.3178044
"Melosa",103.8854504,1.3125443
"Nathan Residences",103.827168,1.2947218
"NV Residences",103.9447555,1.3710997
"Parc Bleu",103.9074336,1.3143216
"Parc Elegance",103.9087861,1.3175988
"Questa @ Dunman",103.8966309,1.3098215
"Re Charge @ 303",103.8389483,1.2952774
"Residences 88",103.9076054,1.3261234
"Ria Apartments",103.7925822,1.2766081
"Royce Residences",103.8763469,1.3113356
"RV Edge",103.8280837,1.2948041
"Seven Palms Sentosa Cove",103.8312088,1.2394405
"Siglap V",103.9237342,1.3128468
"St Patrick's Residences",103.9148983,1.3076782
"Stevens Suites",103.825657,1.3154611
"Straits Residences",103.9043952,1.3138256
"Suites @ Paya Lebar",103.8800592,1.3503492
"Suites @ Sims",103.8871962,1.3157784
"Terrene At Bukit Timah",103.771123,1.341346
"The Aristo @ Amber",103.9008115,1.30033
"The Bliss",103.8443767,1.2845216
"The Estuary",103.8319732,1.4108002
"The Gale",103.966719,1.3590171
"The Glyndebourne",103.8233255,1.3224596
"The Laurels",103.8373058,1.3048975
"The Minton",103.8812765,1.3517773
"The Oliv",103.8315742,1.3148402
"The Scala",103.8651474,1.3507178
"The Silver Fir",103.8949063,1.3124464
"The Sound",103.9148793,1.3099559
"The Vanderlint",103.9008884,1.3080579
"The Vue",103.8800017,1.3467628
"The Water Edge",103.8887428,1.3137914
"The Waterline",103.876638,1.367429
"Tree House",103.77604,1.369833
"Urban Resort Condominium",103.8376809,1.3043847
"Urban Suites",103.8384562,1.3034586
"Viento",103.8864743,1.3122737
"Vista Residences",103.8432724,1.3284349
"Waterbank at Dakota",103.8883927,1.3065754
"The Amerald Studio",103.8918945,1.3398892
"Treasure On Balmoral",103.8305074,1.3142183
"Suites @ Tanjong Katong",103.8954332,1.3077487
"Fifteen Robin",103.8286404,1.3181907
"Oei Tiong Ham Park Residences",103.7927383,1.3149897
"Holland 100",103.802045,1.3118399
"Suncottages",103.7690847,1.3719966
"283 Studio",103.8656004,1.3245676
"57 @ Kovan",103.8805505,1.3575236
"8@Woodleigh",103.8696639,1.3359124
"833 MB Residences",103.8983413,1.3024968
"Airstream",103.8639684,1.327299
"Alexis",103.8074006,1.2913174
"Avant Residences",103.8823447,1.3136396
"Beacon Heights",103.8623424,1.3266943
"Bella Casita",103.8947647,1.3116942
"Bishopsgate Residences",103.8238833,1.2980986
"Bliss Loft",103.8528592,1.3233351
"Casa Aerata",103.88505,1.3123392
"Caspian",103.7179725,1.3428614
"Cavan Suites",103.8613657,1.3109164
"Centra Studios",103.882336,1.3144638
"Centra Suites",103.883257,1.3147045
"City Loft",103.856664,1.314768
"Coastal Breeze Residences",103.9573326,1.3783904
"D'Castilia",103.9034952,1.3126912
"D'Mira",103.8498722,1.3275171
"Domus",103.8454717,1.325683
"Double Bay Residences",103.9562873,1.341269
"Elliot At The East Coast",103.930841,1.31152
"Espira Suites",103.9126151,1.3173623
"Esta Ruby",103.8936448,1.31396
"Ferrell Residences",103.832508,1.317812
"Floridian",103.7862733,1.3333835
"Haig Residences",103.8990576,1.3070831
"Heritage East",103.9127424,1.3091863
"Holland Residences",103.7991772,1.3108932
"Hollywood Apartments",103.8429501,1.2965855
"iSuites @ Marshall",103.9006467,1.3071083
"iSuites @ Tani",103.8847102,1.3659216
"Jade Garden",103.8281969,1.3176518
"Jardin",103.780139,1.3376729
"La Brisa",103.8853835,1.3118263
"La Dolce Vita",103.8806038,1.3460704
"Langsat Road",103.9028984,1.3153841
"Lion Towers",103.8453088,1.3165782
"Lorong 104 Changi",103.9021693,1.3159148
"Lush On Holland Hill",103.8005022,1.3088677
"Luxe Ville",103.7767727,1.2895576
"Madison Residences",103.8300934,1.3188244
"Meadows @ Peirce",103.8273373,1.3802962
"Meier Suites",103.8882323,1.2988048
"Miro",103.8424547,1.313787
"Mountbatten Suites",103.9001228,1.3030897
"Nova 88",103.8496797,1.3248458
"Onan Suites",103.8999891,1.3117963
"Opal Suites",103.8673251,1.3275657
"Optima @ Tanah Merah",103.946948,1.328421
"Palmera East",103.9101733,1.321008
"Parc Seabreeze",103.9060772,1.3039931
"Parc Somme",103.8584416,1.3110941
"Primo Residences",103.8885329,1.3554282
"Reignwood Hamilton Scotts",103.8359208,1.3114189
"Residences @ Killiney",103.8381784,1.2968175
"Residences Botanique",103.8762538,1.356803
"Rochelle At Newton",103.8419904,1.3139813
"RV Suites",103.8294288,1.2956297
"Sage",103.850729,1.278245
"Skyline 360 @ Saint Thomas Walk",103.83687,1.2967519
"Still 123",103.9052224,1.3160203
"Studios @ Tembeling",103.9046674,1.3080184
"Suites @ Changi",103.9046245,1.3170478
"Suites @ Eastcoast",103.9324434,1.3145023
"Suites @ Eunos",103.9057855,1.3205409
"Suites @ Katong",103.8955031,1.3077832
"Suites @ Shrewsbury",103.8492682,1.3184962
"Suites @ Topaz",103.8653619,1.3286582
"Suites de Laurel",103.7797003,1.339342
"Summer Scent",103.8824479,1.3657223
"The Beverly",103.7679737,1.3393862
"The Mercury",103.8272409,1.2959437
"The Trizon",103.7779343,1.3167809
"The Verte",103.9138453,1.3168853
"The Verve",103.8481664,1.3275823
"The Wharf Residence",103.8402228,1.2931401
"Thomson V Two",103.8357573,1.353405
"Tivoli Grande",103.9062153,1.3128019
"Treasures @ G19",103.8791854,1.313863
"Tresalveo",103.8406501,1.3510198
"Trilight",103.8400199,1.3149687
"Two8one Studio",103.8284067,1.3871174
"Ventura View",103.9049264,1.3135019
"Verdure",103.8068146,1.3090332
"Viva",103.8447228,1.3200257
"Vivace",103.840872,1.2928569
"Volari",103.832927,1.314913
"Waterfront Key",103.9312016,1.3374181
"Westpoint Condominium",103.7934625,1.2767176
"Whitescape",103.915561,1.3105425
"Watten Residences",103.808852,1.3287563
"Ventura Heights",103.7916968,1.3213142
"8 Rodyk",103.8376575,1.2902204
"Amber Residences",103.9008993,1.3012188
"Attitude At Kim Yam",103.8389252,1.2956575
"Balcon East",103.9422827,1.3148457
"Bellerive",103.8305778,1.3171148
"Breeze By The East",103.937738,1.314159
"Casa Fortuna",103.848136,1.3285661
"Ceylon Residence",103.9000355,1.3090771
"Cliveden At Grange",103.826623,1.2992831
"Clover By The Park",103.84583,1.359527
"Cubik",103.9119776,1.3135017
"D'Almira",103.8679688,1.3448139
"D'hiro@Hillside",103.875031,1.360121
"D'Ixoras",103.8491509,1.3242553
"Duchess Residences",103.801614,1.323896
"Dukes Residence",103.8113532,1.3216592
"Dunearn Suites",103.8104394,1.3245419
"East Coast Residences",103.9397299,1.3143264
"Ewart Park",103.7839231,1.3239294
"Farrer Park Suites",103.853673,1.313144
"Fifty-Two Stevens",103.8264522,1.3149788
"Fiorenza",103.8861155,1.3636781
"Grange Infinite",103.8348497,1.2998142
"Helios Residences",103.837965,1.306856
"Hilltops",103.8385552,1.3070929
"Illuminaire On Devonshire",103.8367923,1.2989725
"iResidences",103.8456393,1.3252565
"Jia",103.8477232,1.3024776
"Kembangan Suites",103.9124411,1.3200343
"Kovan Grandeur",103.8919977,1.3608574
"Kovan Residences",103.8850804,1.3615245
"Le Marican",103.9083895,1.3221269
"Livia",103.943896,1.372376
"Lucida",103.8450129,1.3144006
"Luma",103.8345359,1.2968549
"Martin No 38",103.8379871,1.2920686
"Martin Place Residences",103.8381654,1.2940699
"Melrose Ville",103.8933422,1.3103311
"Nassim Park Residences",103.8227866,1.3086909
"Naturalis",103.9083629,1.3098402
"Newton Edge",103.842001,1.3129102
"Newton Imperial",103.8414649,1.3154034
"Nova 48",103.849218,1.3250795
"Oasis @ Elias",103.9417491,1.3772385
"Ola Residences",103.898766,1.302996
"One Devonshire",103.8378688,1.297326
"One Rosyth",103.8737453,1.3629265
"Parc Aston",103.8675603,1.3300471
"Parc Centennial",103.8439055,1.3131453
"Parc Sophia",103.8476524,1.3013806
"Park Natura",103.7654293,1.3470238
"Prestige Heights",103.8522647,1.3251185
"Residences @ Emerald Hill",103.8394396,1.3053096
"Rosewood Suites",103.785695,1.429008
"Sanctuary @ 813",103.8809706,1.3569862
"Scotts Square",103.8329554,1.3058788
"Seascape",103.9510635,1.3570683
"Shelford 23",103.8122887,1.3278762
"Shelford Suites",103.812645,1.326506
"Signature At Lewis",103.8230914,1.3209306
"Soleil @ Sinaran",103.845542,1.3192439
"Stillz Residence",103.904703,1.3161202
"Suites 123",103.8534956,1.315243
"Sunny Parc",103.9147068,1.3136572
"Tembeling Residence",103.9049552,1.3074408
"The Ariel",103.902817,1.3159182
"The Azzuro",103.9138263,1.3169914
"The Clift",103.8472336,1.2795366
"The Florentine",103.8857943,1.3663826
"The Holland Collection",103.8079584,1.3089242
"The Lattiz",103.9066654,1.3241702
"The Lincoln Residences",103.84239,1.315268
"The Lucent",103.9161561,1.3108262
"The Lumos",103.8319284,1.2992233
"The Marq On Paterson Hill",103.8288088,1.300518
"The Peak@Balmeg",103.7833739,1.283174
"The Residences at W Singapore Sentosa Cove",103.8423347,1.2462857
"The Tier",103.8509279,1.3230273
"The Verv @ RV",103.8346779,1.2962435
"Trevista",103.8468073,1.3378033
"Waterfront Waves",103.9303346,1.3378464
"Wembly Residences",103.87635,1.3562749
"Woodsville 28",103.8685786,1.330427
"Zenith",103.8454637,1.2749331
"The Modules",103.9037954,1.3079893
"8 Nassim Hill",103.823716,1.305573
"Suites @ Cairnhill",103.8362502,1.3098888
"18 Shelford",103.812824,1.327314
"3 @ Sandilands",103.878174,1.361845
"8 Napier",103.8206222,1.306782
"Angullia Park Residences @ Orchard",103.8292393,1.3036174
"Ardmore II",103.8282603,1.3092716
"Belle Vue Residences",103.842116,1.2956922
"Bliss Ville",103.9093054,1.3236346
"Bluwaters 2",103.9639382,1.3799875
"Cantiz @ Rambai",103.9055335,1.3106782
"Citigate Residence",103.8532451,1.3167041
"CityVista Residences",103.8378342,1.3094319
"ClementiWoods Condominium",103.767529,1.296804
"Cosmo",103.687972,1.3505363
"Crystal Heights",103.785709,1.281564
"D' Chateau @ Shelford",103.8121859,1.3281657
"D'Casita",103.9093594,1.3219048
"D'Fresco",103.9034157,1.3123526
"D'Oasia",103.9104379,1.319728
"D'Pavilion",103.880545,1.356618
"Dakota Residences",103.8875943,1.3064811
"De Centurion",103.8842639,1.2988227
"Eastbay",103.9293022,1.3128271
"Eastwood Regency",103.9579391,1.3214977
"Envio",103.9074568,1.3145815
"Estilo",103.847482,1.3027197
"Evania",103.8791995,1.3502297
"Evergreen View",103.8884497,1.3135189
"Fontaine Parry",103.880148,1.366779
"Glasgow Residence",103.8785846,1.361586
"Grand Duchess At St Patrick's",103.9158971,1.3085475
"Hillvista",103.7634586,1.3599348
"Idyllic East",103.9460714,1.3162613
"Jervois Green",103.8183393,1.2952068
"Lumiere",103.846047,1.2740784
"M21",103.8490507,1.3225841
"Mill Creek",103.9098329,1.3195453
"Montebleu",103.8499814,1.3236565
"Mount Sophia Suites",103.8377695,1.3009188
"Mulberry Tree",103.8464052,1.3181745
"Nassim Hill",103.8209482,1.3072146
"One Amber",103.8981665,1.3014879
"Orchard View",103.8321984,1.3048205
"Oxford Suites",103.8522703,1.3155709
"Palm Galleria",103.9117543,1.3127379
"Palmera Residence",103.9112563,1.3094855
"Parc Imperial",103.7837015,1.2815362
"Parc Mondrian",103.8680818,1.3361403
"Paterson Linc",103.8300825,1.3030533
"Paterson Suites",103.8301999,1.3010064
"Prestige Loft",103.9115605,1.3104029
"Rhapsody On Mount Elizabeth",103.8360951,1.3066671
"Ricchezza",103.9151004,1.3114674
"Riveria Gardens",103.8346709,1.297281
"Riz Haven",103.9627299,1.3799416
"Sky@Eleven",103.84061,1.331265
"Skypark @ Somerset",103.8358748,1.297102
"Southbank",103.8642934,1.3062529
"Spring @ Langsat",103.9003025,1.3150478
"St Michael Regency",103.8639628,1.3278543
"St. Thomas Suites",103.8358499,1.298347
"Stadia",103.8761527,1.3556513
"Studios @ Marne",103.8570802,1.3127946
"Sui Generis",103.834494,1.3160752
"Suites @ Amber",103.9001722,1.3002503
"Suites @ Kovan",103.8868731,1.3621136
"Tembeling Court",103.9028207,1.3104906
"The Ambra",103.9126994,1.3167456
"The Ambrosia",103.9166983,1.3107459
"The Amery",103.9084403,1.312001
"The Arizon",103.8865982,1.3137825
"The Arte",103.8425951,1.3280489
"The Cascadia",103.7877519,1.3335339
"The Cotz",103.9107484,1.3132927
"The Orange Grove",103.8259914,1.3106442
"The Orchard Residences",103.8319512,1.3039288
"The Regency At Tiong Bahru",103.8301556,1.2821842
"The Riverine By The Park",103.8691174,1.3096958
"The Scenic @ Braddell",103.8688166,1.343308
"The Seafront On Meyer",103.8881186,1.2973419
"The Serennia",103.9065107,1.3113838
"The Thomson Duplex",103.841024,1.324103
"The Trillium",103.833056,1.294104
"Tribeca",103.8344962,1.2910982
"Turquoise",103.8365534,1.242374
"Urban Lofts",103.8446505,1.2839908
"Versilia On Haig",103.896011,1.31224
"Vetro",103.8626905,1.3274862
"Waterfall Gardens",103.804461,1.312554
"Waterford Residence",103.8393517,1.2938967
"Wilkie 80",103.847674,1.303097
"Wilkie Studio",103.8474855,1.3032617
"Worthington",103.8960998,1.3127292
"Zedge",103.8482078,1.3224167
"Niven Suites",103.8489648,1.3024287
"The Estrella",103.7766658,1.2895443
"Three Buckley",103.8398569,1.317092
"38 Amber",103.901117,1.300631
"Axis @ Siglap",103.9239097,1.3118074
"Bella Vista",103.870308,1.3440644
"Bliss Regalia",103.8542298,1.3161958
"Blu Coral",103.9145161,1.312605
"Botannia",103.7536183,1.3185199
"Buckley 18",103.8407913,1.3181702
"Cairnhill Residences",103.8389291,1.3076967
"Callidora Ville",103.9097005,1.3095717
"Carabelle",103.7565374,1.3173953
"Casa Merah",103.9461887,1.3291018
"Casa Meya",103.8669103,1.3309885
"Celestia",103.9044253,1.3149945
"City Regency",103.8637026,1.3262987
"Coastal View Residences",103.9610171,1.379218
"Costa Este",103.9094506,1.3125369
"Emerald Hill Conservation Area",103.8392694,1.3037346
"Espa",103.816118,1.258493
"Espira Residence",103.9122616,1.3130292
"Espira Spring",103.9104988,1.3173041
"Esterina",103.8998702,1.3082061
"Ferraria Park Condominium",103.9638556,1.357746
"Fruition",103.9035693,1.3143144
"Gillenia",103.8788393,1.3626572
"Idyllic Residences",103.9125062,1.3109285
"Imperial Heights",103.895039,1.3116198
"Ion Orchard",103.8316406,1.3042012
"Iridium",103.8426486,1.3151418
"Ivory",103.8488523,1.2874654
"Kent Residences",103.8520365,1.3161482
"Mabelle",103.9095847,1.3105177
"Mackenzie 88",103.8475218,1.3063469
"Meyer Residence",103.8863379,1.2986794
"Mint Residences @ Jansen",103.8764666,1.3601181
"Newton One",103.8394114,1.3140212
"Nomu",103.8468515,1.299786
"Northwood",103.8238474,1.426266
"Oasis Garden",103.882877,1.338804
"One @ Pulasan",103.906096,1.3123927
"One Jervois",103.8248223,1.29305
"One Oxley Rise",103.8415892,1.2994169
"One Robin",103.8285695,1.3189397
"One Saint Michael's",103.8650271,1.3245846
"One-north Residences",103.7897327,1.3016733
"Orange Grove Residences",103.8253745,1.313137
"Parc Mackenzie",103.8480736,1.3062421
"Parkview Eclat",103.8241809,1.3006676
"Pavilion 11",103.8487325,1.3242252
"Presidio",103.8603101,1.2926121
"Pristine Heights",103.8519834,1.3170939
"Quinterra",103.780613,1.3186257
"Ritz Regency",103.8947676,1.3115618
"RiverGate",103.8366758,1.2911269
"Scotts Highpark",103.8369019,1.3120481
"Seraya 9",103.8996499,1.307187
"Suites @ Owen",103.8530499,1.3141473
"The Acacias",103.8686111,1.3444444
"The Amarelle",103.8922865,1.3132156
"The Axis",103.8498431,1.3247185
"The Beacon Edge",103.9050145,1.3072518
"The Centrio",103.8458799,1.3252781
"The Centris",103.7048901,1.3399865
"The Coast at Sentosa Cove",103.8436806,1.245425
"The Espira",103.9146449,1.3123602
"The Fernhill",103.825803,1.3144787
"The Inspira",103.8387446,1.291811
"The Marque @ Irrawaddy",103.8459985,1.3255924
"The Medley",103.9111001,1.3172088
"The Merlot",103.846525,1.3141025
"The Metropolitan Condominium",103.816244,1.2906664
"The Mint Residences",103.9049772,1.3151036
"The Montage",103.9122238,1.3107153
"The Promont",103.8378383,1.3076552
"The Quartz",103.894101,1.380797
"The Sixth Avenue Residences",103.7933494,1.3268681
"The Solitaire",103.827273,1.315065
"The Suites At Central",103.83703,1.298929
"The Tate Residences",103.830503,1.3081748
"The View @ Meyer",103.8869864,1.2980988
"Tierra Vue",103.9140479,1.3082953
"Tropics @ Haigsville",103.8980081,1.3101595
"Tyrwhitt 139",103.8599009,1.3115626
"Vertis",103.899858,1.3015669
"Vida",103.8388695,1.3088301
"Vogx",103.8504661,1.3138495
"Sea View Park",103.8969477,1.2995744
"Dalla Vale",103.823596,1.400559
"The Asteria",103.910899,1.30715
"The Luxe",103.8471233,1.2996382
"Aquene",103.9092378,1.3143097
"Atrium Residences",103.885728,1.31307
"Balmoral Hills",103.8277949,1.3161374
"Bayou Residence",103.8802546,1.3463629
"Beaufort On Nassim",103.824731,1.308563
"Bellezza @ Katong",103.902071,1.30691
"Bleu @ East Coast",103.9452141,1.3157779
"Botanika",103.808127,1.309859
"Casero @ Dunman",103.893794,1.309646
"City Square Residences",103.857842,1.310479
"D'Evelyn",103.839662,1.316775
"D'Lotus",103.853492,1.326145
"E-Space",103.8945944,1.3294953
"Ecoville",103.8508969,1.3238346
"Emprado Suites",103.9155938,1.3107087
"Estique",103.893613,1.3100973
"Harmony @ 1A",103.8879075,1.3634514
"Heritage Residences",103.9129037,1.3125791
"Intero",103.8184676,1.442306
"JLB Residences",103.9605847,1.3790735
"Jubilee Residence",103.775388,1.289461
"La Casa",103.7979475,1.4328489
"Mera Springs",103.8468108,1.3147678
"Montview",103.7773005,1.3167112
"Murano",103.9351401,1.3722259
"Novelis",103.8458998,1.3188705
"One Leicester",103.867151,1.3300138
"One Tree Hill Residence",103.8248623,1.3007975
"Orion",103.8276266,1.3085303
"Palm Loft",103.90342,1.3147613
"Palm Oasis",103.9087186,1.3158647
"Palm Vista",103.9096291,1.3171501
"Parc Emily",103.8489135,1.3043842
"Park Infinia At Wee Nam",103.8431335,1.3140333
"Paterson Residence",103.8302151,1.299956
"Poshgrove East",103.9098923,1.3088326
"Prestige Residence",103.910056,1.3168137
"Regency Suites",103.8291434,1.2844179
"Residence 66",103.908914,1.3164614
"Residences @ Jansen",103.8764666,1.3601181
"Residences @ Somme",103.8587127,1.3116119
"RiverEdge",103.8818746,1.3010215
"Robertson Edge",103.8406014,1.2929463
"Serangoon Garden Estate",103.8658082,1.3639688
"Signature Residence",103.8923682,1.3110543
"Sims Dorado",103.890372,1.3157293
"Soho 188",103.8533682,1.3112481
"St Patrick's Loft",103.9135182,1.3083953
"St. Regis Residences",103.8260886,1.3055457
"Suites @ Surrey",103.8418899,1.316066
"Sunflower Regency",103.8812282,1.3112685
"The Arc at Draycott",103.8309286,1.3093048
"The Azure",103.8480291,1.2516101
"The Bale",103.9063559,1.3150849
"The Beacon",103.8565218,1.2924739
"The Citrine",103.8432986,1.3273866
"The Cosmopolitan",103.8320061,1.2955489
"The Esta",103.900035,1.3019743
"The Estiva",103.778385,1.287907
"The Foliage",103.7741254,1.2906024
"The Grange",103.8237261,1.301418
"The Infiniti",103.7553921,1.3191037
"The Maylea",103.7853239,1.2806949
"The Midas",103.8861948,1.3128886
"The Raintree",103.7742718,1.3486745
"The Sea View",103.9013088,1.3015993
"The Stellar",103.7675073,1.2932342
"The Treeline",103.9136035,1.3177383
"The Vesta",103.913606,1.3133248
"Varsity Park Condominium",103.7671539,1.2943717
"Ventuno Balmoral",103.8329307,1.3160214
"Vitra",103.8340344,1.2873156
"Viz At Holland",103.8025309,1.3086201
"Watermark Robertson Quay",103.8382182,1.2909476
"West-N",103.7834412,1.2821363
"YewTee Residences",103.746565,1.396788
"YGK Garden",103.7989517,1.3130485
"3 @ Phillips",103.8743995,1.3637654
"8 @ Mount Sophia",103.8460816,1.3012165
"Blossoms @ Woodleigh",103.8689271,1.3349481
"Bluwaters",103.9639382,1.3799875
"Buckley Residence",103.8404168,1.3172442
"Cadence Light",103.9109908,1.3123606
"Carlyx Green",103.8478248,1.3131639
"Chelsea Grove",103.8512489,1.3240547
"City Edge",103.8465326,1.3195096
"D'Palma",103.9116782,1.3199383
"D'Sunrise",103.9010022,1.3120659
"Deng Fu Ville",103.9066266,1.3189614
"Domain 21",103.8256304,1.2918989
"East Elegance",103.9055038,1.3151059
"East Galleria",103.9117543,1.3127379
"East Mews",103.8993191,1.3029131
"Icon",103.8446394,1.2753859
"JC Residence",103.900595,1.3125464
"Kovana",103.8862529,1.3612182
"Le Merritt",103.9134074,1.3110589
"Le Reve",103.9061568,1.3189284
"Leith Grove",103.8740194,1.3621851
"Mackenzie Regency",103.8496894,1.3045775
"Maya",103.907886,1.3091957
"Medge",103.8503279,1.3233287
"Mera East",103.909298,1.3182197
"Mountbatten Regency",103.897951,1.302691
"Newton Suites",103.842058,1.317987
"Orchard Scotts",103.8383333,1.3097222
"Platinum Edge",103.8667976,1.3304118
"R66 Apartments",103.8544454,1.3140576
"Residences @ Evelyn",103.8395006,1.3161297
"Riviera Residences",103.942618,1.315843
"Rosyth Residence",103.878955,1.362577
"Rosyth Ville",103.8741403,1.3629019
"Shanghai One",103.8277895,1.2947721
"Suffolk Premier",103.844664,1.314389
"Sunshine Grandeur",103.9100948,1.3128058
"Sunshine Regency",103.905206,1.311196
"Tangerine Grove",103.8809805,1.3501493
"Tessa Lodge",103.898106,1.302597
"The Belvedere",103.8875226,1.2973119
"The Calrose",103.837333,1.382627
"The Element @ Stevens",103.8258753,1.3179175
"The Lakeshore",103.7228241,1.3458854
"The Metz",103.8370147,1.2993608
"The Nclave",103.9150089,1.3105959
"The Sensoria",103.824992,1.437344
"The Tresor",103.8069716,1.3238086
"Thomson V One",103.8357573,1.353405
"Twin Regency",103.8288575,1.2847625
"Urban Edge @ Holland V",103.7942649,1.3130607
"Urbana",103.8379072,1.2952116
"Vanadium",103.8477141,1.3127085
"Visioncrest",103.8428741,1.298844
"The Cathay Residence",103.8476696,1.2997174
"The Shaughnessy",103.8471885,1.4177165
"2 RVG",103.8343015,1.29645
"Arthur 118",103.8876792,1.2989057
"Astor",103.9130397,1.32886
"Baywater",103.9322995,1.3375618
"Butterworth 33",103.895665,1.3126321
"Carlyx Residence",103.8478952,1.3133706
"Cliften",103.8291938,1.31768
"Coastarina",103.9185351,1.309614
"Crystal De Azure",103.8816845,1.3433964
"D'Cambridge",103.8485047,1.3145349
"D'Gallery",103.9122681,1.3199911
"De Royale",103.8494082,1.3282631
"Edelweiss Park Condominium",103.9680306,1.3564628
"Eden View",103.8725526,1.3443365
"Emily Residence",103.8492297,1.3040927
"Gardenvista",103.7800104,1.3381056
"Grand Residence",103.9103148,1.316872
"Grosvenor View",103.9116575,1.3274548
"Kovan Melody",103.8832711,1.3595059
"Le Crescendo",103.888996,1.3306853
"Lorong 31 Geylang",103.8869017,1.3149521
"Lorong 41 Geylang",103.8913289,1.3158752
"Mackenzie 138",103.8469137,1.3067654
"Martia Residence",103.910843,1.3074577
"Martin Edge",103.8375034,1.2923441
"Meraprime",103.8276686,1.2871301
"Nathan Place",103.826254,1.295332
"Pinnacle 16",103.84625,1.3244724
"Radix",103.8792847,1.3545603
"Residence 118",103.9140547,1.3122379
"Robertson Blue",103.8373405,1.2900394
"Sea Avenue Residences",103.9070679,1.3051847
"Shamrock Park",103.796723,1.3233875
"Signature Crest",103.8930589,1.312468
"Sophia Lodge",103.8481482,1.3017008
"Spring @ Katong",103.9030688,1.3055119
"Starville",103.911843,1.328358
"Strata",103.8447681,1.3172815
"Sunshine Mansions",103.9077876,1.3149147
"Sunshine Residence",103.9099447,1.3128144
"Sylvan Lodge",103.7982867,1.3127545
"Ten @ Suffolk",103.844255,1.314432
"The Berth By The Cove",103.8466605,1.2499202
"The Botanic on Lloyd",103.839866,1.2970984
"The Eastside",103.9055992,1.3054606
"The Elegance @ Changi",103.9039237,1.3162591
"The Geranium",103.9041632,1.3131931
"The Grandhill",103.784894,1.281665
"The Imperial",103.8427428,1.2954561
"The Linc",103.8426017,1.314642
"The Linear",103.762884,1.37524
"The Nexus",103.786773,1.334162
"The Pier at Robertson",103.8406509,1.2918135
"The Quintet",103.7503251,1.398566
"The Sunnidora",103.909572,1.3168894
"The Sunny Legend",103.9117852,1.3166272
"Treasure Place",103.789146,1.2805764
"Venezio",103.9023912,1.3040086
"Keliville",103.8345923,1.3553156
"The Sentinel",103.8421342,1.316213
"Alegria",103.8410543,1.3241812
"Alpha Apartments",103.9053174,1.3120467
"Amaninda",103.8412889,1.3248166
"Aspen Loft",103.9046924,1.3146356
"Bishan Point",103.8352116,1.3525845
"Casabella",103.7996705,1.3240315
"Casabella",103.7996705,1.3240315
"Casablanca",103.7951786,1.3114349
"Cascata",103.9086454,1.3284683
"Centro Mansions",103.8868512,1.3131318
"Ceylon Crest",103.9026105,1.3060932
"Clydes Residence",103.8522558,1.3173996
"D'Banyan",103.8254272,1.444143
"D'Dalvey",103.821753,1.321284
"D'Hillside Loft",103.7854751,1.2813296
"D'Marine",103.9058241,1.3051093
"DLV",103.8250775,1.3155722
"Draycott Eight",103.8316107,1.3104695
"Duchess Manor",103.807042,1.324536
"Duet",103.8043397,1.3110888
"East Signature",103.9315855,1.3121439
"Eden Crest",103.8719564,1.3451759
"Eng Hoon Mansions",103.8345329,1.2835939
"Grandeur 8",103.846949,1.376487
"Haig Eleven",103.8996185,1.3082399
"Hillview Regency",103.7586352,1.351902
"Kerrisdale",103.8579749,1.3132773
"Kovan Primera",103.8780529,1.3551131
"Lakeholmz",103.7160473,1.341788
"Le M Residence",103.9088751,1.3101379
"Meya Lodge",103.8671745,1.3309745
"Monterey Park Condominium",103.7536155,1.3167438
"One Fort",103.8851513,1.3002839
"One K Greenlane",103.8934223,1.3113078
"One North Bridge",103.8488974,1.290025
"Proximo",103.8288038,1.3173536
"Regal 35",103.8884555,1.3156554
"Rio Gardens",103.8642496,1.3264097
"Ris Grandeur",103.939498,1.374693
"Rocca Balestier",103.8526129,1.3213472
"Sandalwood",103.9031769,1.3098899
"Savannah Condopark",103.961971,1.3491023
"Scenic Heights",103.8524599,1.321683
"Soho @ Farrer",103.8527953,1.3108341
"Studio 3",103.8275583,1.2957972
"Suites Twenty-Two",103.9078551,1.3167259
"Sunshine Loft",103.907971,1.3111008
"Sunville",103.8634662,1.3263903
"Taipan Grand",103.9335457,1.311407
"Taipan Jade",103.9349281,1.3123809
"Tanglin Residences",103.82437,1.3060405
"Tanqueelan Suites",103.8567096,1.2983367
"The Beccagayle",103.9094889,1.3094487
"The Boulevard Residence",103.8286751,1.3039134
"The Callista",103.8628863,1.3276149
"The Calypso",103.943359,1.315199
"The Carpmaelina",103.8982246,1.3129614
"The Cassandra",103.7929524,1.2763422
"The Cornwall",103.8003841,1.3121701
"The Elysia",103.8619452,1.3269109
"The Esparis",103.9596946,1.3693847
"The Marbella",103.77788,1.314441
"The Pearl @ Mount Faber",103.8242773,1.2710653
"The Prominence",103.8974184,1.3105082
"The Shelford",103.8117242,1.325223
"The Spectrum",103.7688794,1.2917503
"The Sunniflora",103.9097047,1.3169125
"The Trumps",103.913475,1.3202602
