"name","lon","lat"
"HDB Block 101, BT PURMEI RD",103.8260437,1.2717636
"HDB Block 101, C'WEALTH CRES",103.8007739,1.3081338
"HDB Block 101, CANBERRA ST",103.8301272,1.4516644
"HDB Block 101, CLEMENTI ST 14",103.768905,1.322234
"HDB Block 101, GANGSA RD",103.7668465,1.3795722
"HDB Block 101, HENDERSON CRES",103.8213295,1.2907671
"HDB Block 101, HOUGANG AVE 1",103.8914727,1.3551718
"HDB Block 101, JLN RAJAH",103.8507467,1.3288098
"HDB Block 101, JURONG EAST ST 13",103.7385,1.336717
"HDB Block 101, LENGKONG TIGA",103.910841,1.325131
"HDB Block 101, PASIR RIS ST 12",103.958084,1.367035
"HDB Block 101, POTONG PASIR AVE 1",103.868354,1.3332
"HDB Block 101, PUNGGOL FIELD",103.906593,1.3981809
"HDB Block 101, RIVERVALE WALK",103.899465,1.382678
"HDB Block 101, SERANGOON NTH AVE 1",103.8697639,1.3710753
"HDB Block 101, SIMEI ST 1",103.9515397,1.3409405
"HDB Block 101, SPOTTISWOODE PK RD",103.8353421,1.2746144
"HDB Block 101, TAMPINES ST 11",103.9452868,1.347433
"HDB Block 101, TECK WHYE LANE",103.75423,1.377895
"HDB Block 101, TOWNER RD",103.8608789,1.3192431
"HDB Block 101, WHAMPOA DR",103.855723,1.322041
"HDB Block 101, WOODLANDS ST 13",103.781918,1.4359346
"HDB Block 101, YISHUN AVE 5",103.8280735,1.4297686
"HDB Block 101A, BIDADARI PK DR",103.8733111,1.3398381
"HDB Block 101A, CANBERRA ST",103.8301272,1.4516644
"HDB Block 101A, LOR 2 TOA PAYOH",103.8471133,1.3397164
"HDB Block 101A, PUNGGOL FIELD",103.9059818,1.3980077
"HDB Block 101A, YISHUN AVE 5",103.8334236,1.4302129
"HDB Block 101B, CANBERRA ST",103.8301272,1.4516644
"HDB Block 101B, LOR 2 TOA PAYOH",103.8476442,1.3393865
"HDB Block 101B, PUNGGOL FIELD",103.906593,1.3981809
"HDB Block 101B, YISHUN AVE 5",103.8334236,1.4302129
"HDB Block 101C, LOR 2 TOA PAYOH",103.8471133,1.3397164
"HDB Block 101C, PUNGGOL FIELD",103.906593,1.3981809
"HDB Block 101C, YISHUN AVE 5",103.8334236,1.4302129
"HDB Block 101D, PUNGGOL FIELD",103.9061667,1.3985575
"HDB Block 102, ALJUNIED CRES",103.885756,1.321334
"HDB Block 102, ANG MO KIO AVE 3",103.839309,1.370583
"HDB Block 102, BEDOK NTH AVE 4",103.9372311,1.3338974
"HDB Block 102, BEDOK RESERVOIR RD",103.9372311,1.3338974
"HDB Block 102, BISHAN ST 12",103.8479778,1.345254
"HDB Block 102, BT PURMEI RD",103.8267427,1.2720311
"HDB Block 102, BT BATOK WEST AVE 6",103.7473,1.347288
"HDB Block 102, C'WEALTH CRES",103.8006613,1.3078718
"HDB Block 102, CANBERRA ST",103.8322794,1.4509534
"HDB Block 102, CLEMENTI ST 14",103.7692095,1.3222954
"HDB Block 102, DEPOT RD",103.8092881,1.2810873
"HDB Block 102, GANGSA RD",103.7679909,1.3791384
"HDB Block 102, HENDERSON CRES",103.8217393,1.2904366
"HDB Block 102, HOUGANG AVE 1",103.890786,1.3549655
"HDB Block 102, JLN RAJAH",103.8507467,1.3288098
"HDB Block 102, JLN DUSUN",103.8443489,1.327942
"HDB Block 102, JURONG EAST ST 13",103.7387031,1.3362469
"HDB Block 102, LENGKONG TIGA",103.9107031,1.3254317
"HDB Block 102, PASIR RIS ST 12",103.958001,1.367508
"HDB Block 102, POTONG PASIR AVE 1",103.8689441,1.3336553
"HDB Block 102, PUNGGOL FIELD",103.905831,1.3986829
"HDB Block 102, RIVERVALE WALK",103.9009109,1.381822
"HDB Block 102, SERANGOON NTH AVE 1",103.870949,1.370838
"HDB Block 102, SIMEI ST 1",103.9515919,1.3415007
"HDB Block 102, SPOTTISWOODE PK RD",103.8348095,1.2736582
"HDB Block 102, TAMPINES ST 11",103.9457629,1.3467994
"HDB Block 102, TECK WHYE LANE",103.754325,1.377069
"HDB Block 102, TOWNER RD",103.8622,1.3208259
"HDB Block 102, WOODLANDS ST 13",103.781142,1.436088
"HDB Block 102, YISHUN AVE 5",103.828571,1.430627
"HDB Block 102A, BIDADARI PK DR",103.8718078,1.3370236
"HDB Block 102A, CANBERRA ST",103.8322794,1.4509534
"HDB Block 102A, DEPOT RD",103.8092881,1.2810873
"HDB Block 102A, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 102A, RIVERVALE WALK",103.9013428,1.3829166
"HDB Block 102B, BIDADARI PK DR",103.8716869,1.3361788
"HDB Block 102B, CANBERRA ST",103.8322712,1.4516395
"HDB Block 102B, PUNGGOL FIELD",103.905341,1.399207
"HDB Block 102C, CANBERRA ST",103.8322712,1.4516395
"HDB Block 102C, PUNGGOL FIELD",103.905014,1.3988179
"HDB Block 102D, PUNGGOL FIELD",103.9053397,1.3983645
"HDB Block 103, AH HOOD RD",103.844781,1.327956
"HDB Block 103, ALJUNIED CRES",103.883268,1.320541
"HDB Block 103, ANG MO KIO AVE 3",103.839156,1.371001
"HDB Block 103, BEDOK NTH AVE 4",103.9372896,1.3334736
"HDB Block 103, BEDOK RESERVOIR RD",103.9092627,1.3287793
"HDB Block 103, BISHAN ST 12",103.848334,1.345527
"HDB Block 103, BT BATOK CTRL",103.7498534,1.3499669
"HDB Block 103, BT PURMEI RD",103.825411,1.27206
"HDB Block 103, C'WEALTH CRES",103.890382,1.355363
"HDB Block 103, CANBERRA ST",103.8304504,1.451342
"HDB Block 103, CLEMENTI ST 14",103.76883,1.322679
"HDB Block 103, EDGEFIELD PLAINS",103.9048274,1.3974812
"HDB Block 103, GANGSA RD",103.768434,1.378629
"HDB Block 103, HENDERSON CRES",103.8213035,1.2900929
"HDB Block 103, HOUGANG AVE 1",103.890382,1.355363
"HDB Block 103, JLN RAJAH",103.852831,1.327517
"HDB Block 103, JURONG EAST ST 13",103.737967,1.336694
"HDB Block 103, LENGKONG TIGA",103.910504,1.325855
"HDB Block 103, LOR 1 TOA PAYOH",103.845095,1.33317
"HDB Block 103, PASIR RIS ST 12",103.958595,1.367748
"HDB Block 103, POTONG PASIR AVE 1",103.8694996,1.3341184
"HDB Block 103, RIVERVALE WALK",103.9013428,1.3829166
"HDB Block 103, SERANGOON NTH AVE 1",103.8696822,1.3708415
"HDB Block 103, SPOTTISWOODE PK RD",103.8353421,1.2746144
"HDB Block 103, TAMPINES ST 11",103.9457629,1.3467994
"HDB Block 103, TECK WHYE LANE",103.753659,1.377103
"HDB Block 103, TOWNER RD",103.8614803,1.3203338
"HDB Block 103, WOODLANDS ST 13",103.781458,1.4369
